id,pharmacy_id,medicine_id,quantity_dispensed,unit_price_etb,total_price_etb,transaction_date,month,day_of_week,is_weekend,prescription_required
29545,3,6,52,True,52,2024-12-29,12,6,True,False
29546,3,65,33,True,33,2024-12-29,12,6,True,False
29547,3,90,54,True,54,2024-12-29,12,6,True,False
29548,3,92,40,True,40,2024-12-29,12,6,True,False
29549,3,53,36,True,36,2024-12-29,12,6,True,False
29550,3,83,34,False,0,2024-12-29,12,6,True,False
29551,3,44,42,True,42,2024-12-30,12,0,False,False
29552,3,5,51,True,51,2024-12-30,12,0,False,False
29553,3,110,33,True,33,2024-12-30,12,0,False,False
29554,3,63,38,True,38,2024-12-30,12,0,False,False
29555,3,83,48,False,0,2024-12-30,12,0,False,False
29556,3,97,35,True,35,2024-12-30,12,0,False,False
29557,3,120,33,True,33,2024-12-30,12,0,False,False
29558,3,79,39,True,39,2024-12-30,12,0,False,False
29559,3,50,38,True,38,2024-12-30,12,0,False,False
29560,3,85,28,True,28,2024-12-30,12,0,False,False
29561,3,112,49,False,0,2024-12-30,12,0,False,False
29562,3,79,40,True,40,2024-12-30,12,0,False,False
29563,3,67,214,True,214,2024-12-30,12,0,False,False
29564,3,73,38,True,38,2024-12-30,12,0,False,False
29565,3,32,33,True,33,2024-12-30,12,0,False,False
29566,3,79,50,True,50,2024-12-30,12,0,False,False
29567,3,8,48,True,48,2024-12-31,12,1,False,False
29568,3,106,48,True,48,2024-12-31,12,1,False,False
29569,3,22,37,True,37,2024-12-31,12,1,False,False
29570,3,72,44,False,0,2024-12-31,12,1,False,False
29571,3,50,31,True,31,2024-12-31,12,1,False,False
29572,3,92,52,True,52,2024-12-31,12,1,False,False
29573,3,65,30,True,30,2024-12-31,12,1,False,False
29574,3,67,191,True,191,2024-12-31,12,1,False,False
29575,3,5,43,True,43,2024-12-31,12,1,False,False
29576,3,93,38,True,38,2024-12-31,12,1,False,False
29577,3,107,47,True,47,2024-12-31,12,1,False,False
29578,3,92,48,True,48,2024-12-31,12,1,False,False
29579,3,63,31,True,31,2024-12-31,12,1,False,False
29580,3,48,31,True,31,2024-12-31,12,1,False,False
29581,3,47,41,True,41,2024-12-31,12,1,False,False
29582,3,13,47,True,47,2024-12-31,12,1,False,False
29583,3,9,247,True,247,2024-12-31,12,1,False,False
29584,3,83,51,False,0,2024-12-31,12,1,False,False
29585,3,92,44,True,44,2024-12-31,12,1,False,False
29586,3,111,42,True,42,2024-12-31,12,1,False,False
29587,3,73,54,True,54,2024-12-31,12,1,False,False
29588,3,89,36,True,36,2024-12-31,12,1,False,False
29589,3,43,213,True,213,2024-12-31,12,1,False,False
29590,3,97,54,True,54,2025-01-01,1,2,False,False
29591,3,89,30,True,30,2025-01-01,1,2,False,False
29592,3,92,45,True,45,2025-01-01,1,2,False,False
29593,3,2,53,True,53,2025-01-01,1,2,False,False
29594,3,62,46,True,46,2025-01-01,1,2,False,False
29595,3,88,48,True,48,2025-01-01,1,2,False,False
29596,3,86,32,True,32,2025-01-01,1,2,False,False
29597,3,62,38,True,38,2025-01-01,1,2,False,False
29598,3,11,37,True,37,2025-01-01,1,2,False,False
29599,3,40,252,True,252,2025-01-01,1,2,False,False
29600,3,117,41,True,41,2025-01-01,1,2,False,False
29601,3,67,171,True,171,2025-01-01,1,2,False,False
29602,3,45,38,True,38,2025-01-01,1,2,False,False
29603,3,91,29,True,29,2025-01-01,1,2,False,False
29604,3,19,31,True,31,2025-01-01,1,2,False,False
29605,3,73,36,True,36,2025-01-01,1,2,False,False
29606,3,23,34,True,34,2025-01-01,1,2,False,False
29607,3,71,42,True,42,2025-01-01,1,2,False,False
29608,3,101,52,True,52,2025-01-01,1,2,False,False
29609,3,48,52,True,52,2025-01-02,1,3,False,False
29610,3,89,38,True,38,2025-01-02,1,3,False,False
29611,3,111,51,True,51,2025-01-02,1,3,False,False
29612,3,90,48,True,48,2025-01-02,1,3,False,False
29613,3,51,47,True,47,2025-01-02,1,3,False,False
29614,3,96,35,True,35,2025-01-02,1,3,False,False
29615,3,73,50,True,50,2025-01-02,1,3,False,False
29616,3,83,51,False,0,2025-01-02,1,3,False,False
29617,3,62,36,True,36,2025-01-02,1,3,False,False
29618,3,11,45,True,45,2025-01-02,1,3,False,False
29619,3,72,28,False,0,2025-01-02,1,3,False,False
29620,3,32,39,True,39,2025-01-02,1,3,False,False
29621,3,110,50,True,50,2025-01-02,1,3,False,False
29622,3,23,43,True,43,2025-01-02,1,3,False,False
29623,3,112,39,False,0,2025-01-02,1,3,False,False
29624,3,33,36,True,36,2025-01-02,1,3,False,False
29625,3,117,39,True,39,2025-01-02,1,3,False,False
29626,3,23,49,True,49,2025-01-02,1,3,False,False
29627,3,37,32,True,32,2025-01-02,1,3,False,False
29628,3,22,51,True,51,2025-01-02,1,3,False,False
29629,3,77,29,True,29,2025-01-02,1,3,False,False
29630,3,67,238,True,238,2025-01-02,1,3,False,False
29631,3,58,76,True,76,2025-01-02,1,3,False,False
29632,3,48,28,True,28,2025-01-02,1,3,False,False
29633,3,71,49,True,49,2025-01-02,1,3,False,False
29634,3,108,43,True,43,2025-01-03,1,4,False,False
29635,3,86,31,True,31,2025-01-03,1,4,False,False
29636,3,83,31,False,0,2025-01-03,1,4,False,False
29637,3,77,32,True,32,2025-01-03,1,4,False,False
29638,3,114,41,True,41,2025-01-03,1,4,False,False
29639,3,51,31,True,31,2025-01-03,1,4,False,False
29640,3,76,52,True,52,2025-01-03,1,4,False,False
29641,3,53,29,True,29,2025-01-03,1,4,False,False
29642,3,21,35,True,35,2025-01-03,1,4,False,False
29643,3,49,36,True,36,2025-01-03,1,4,False,False
29644,3,23,35,True,35,2025-01-03,1,4,False,False
29645,3,105,36,True,36,2025-01-03,1,4,False,False
29646,3,91,39,True,39,2025-01-03,1,4,False,False
29647,3,77,40,True,40,2025-01-03,1,4,False,False
29648,3,20,43,True,43,2025-01-03,1,4,False,False
29649,3,35,37,False,0,2025-01-03,1,4,False,False
29650,3,113,47,False,0,2025-01-03,1,4,False,False
29651,3,101,37,True,37,2025-01-03,1,4,False,False
29652,3,78,44,True,44,2025-01-03,1,4,False,False
29653,3,33,47,True,47,2025-01-03,1,4,False,False
29654,3,85,37,True,37,2025-01-03,1,4,False,False
29655,3,107,37,True,37,2025-01-03,1,4,False,False
29656,3,9,256,True,256,2025-01-03,1,4,False,False
29657,3,68,47,False,0,2025-01-03,1,4,False,False
29658,3,14,39,True,39,2025-01-03,1,4,False,False
29659,3,32,42,True,42,2025-01-03,1,4,False,False
29660,3,50,29,True,29,2025-01-03,1,4,False,False
29661,3,105,32,True,32,2025-01-03,1,4,False,False
29662,3,57,320,True,320,2025-01-03,1,4,False,False
29663,3,89,52,True,52,2025-01-03,1,4,False,False
29664,3,5,51,True,51,2025-01-03,1,4,False,False
29665,3,106,53,True,53,2025-01-03,1,4,False,False
29666,3,78,45,True,45,2025-01-03,1,4,False,False
29667,3,45,43,True,43,2025-01-03,1,4,False,False
29668,3,65,49,True,49,2025-01-04,1,5,True,False
29669,3,71,53,True,53,2025-01-04,1,5,True,False
29670,3,37,45,True,45,2025-01-04,1,5,True,False
29671,3,12,46,True,46,2025-01-04,1,5,True,False
29672,3,93,40,True,40,2025-01-04,1,5,True,False
29673,3,65,47,True,47,2025-01-04,1,5,True,False
29674,3,43,267,True,267,2025-01-04,1,5,True,False
29675,3,113,50,False,0,2025-01-04,1,5,True,False
29676,3,110,51,True,51,2025-01-04,1,5,True,False
29677,3,14,33,True,33,2025-01-04,1,5,True,False
29678,3,33,34,True,34,2025-01-04,1,5,True,False
29679,3,114,39,True,39,2025-01-04,1,5,True,False
29680,3,88,40,True,40,2025-01-04,1,5,True,False
29681,3,90,45,True,45,2025-01-04,1,5,True,False
29682,3,114,31,True,31,2025-01-04,1,5,True,False
29683,3,79,43,True,43,2025-01-04,1,5,True,False
29684,3,5,32,True,32,2025-01-04,1,5,True,False
29685,3,67,249,True,249,2025-01-04,1,5,True,False
29686,3,21,37,True,37,2025-01-04,1,5,True,False
29687,3,97,35,True,35,2025-01-04,1,5,True,False
29688,3,37,33,True,33,2025-01-04,1,5,True,False
29689,3,63,28,True,28,2025-01-04,1,5,True,False
29690,3,2,46,True,46,2025-01-04,1,5,True,False
29691,3,76,51,True,51,2025-01-05,1,6,True,False
29692,3,113,48,False,0,2025-01-05,1,6,True,False
29693,3,79,41,True,41,2025-01-05,1,6,True,False
29694,3,58,103,True,103,2025-01-05,1,6,True,False
29695,3,113,35,False,0,2025-01-05,1,6,True,False
29696,3,49,31,True,31,2025-01-05,1,6,True,False
29697,3,13,45,True,45,2025-01-05,1,6,True,False
29698,3,83,51,False,0,2025-01-05,1,6,True,False
29699,3,21,40,True,40,2025-01-05,1,6,True,False
29700,3,72,46,False,0,2025-01-05,1,6,True,False
29701,3,117,38,True,38,2025-01-05,1,6,True,False
29702,3,93,33,True,33,2025-01-05,1,6,True,False
29703,3,53,33,True,33,2025-01-05,1,6,True,False
29704,3,110,36,True,36,2025-01-05,1,6,True,False
29705,3,48,49,True,49,2025-01-05,1,6,True,False
29706,3,51,41,True,41,2025-01-05,1,6,True,False
29707,3,50,40,True,40,2025-01-05,1,6,True,False
29708,3,68,53,False,0,2025-01-05,1,6,True,False
29709,3,21,51,True,51,2025-01-05,1,6,True,False
29710,3,91,37,True,37,2025-01-05,1,6,True,False
29711,3,44,40,True,40,2025-01-05,1,6,True,False
29712,3,47,27,True,27,2025-01-05,1,6,True,False
29713,3,85,38,True,38,2025-01-05,1,6,True,False
29714,3,67,161,True,161,2025-01-05,1,6,True,False
29715,3,73,37,True,37,2025-01-05,1,6,True,False
29716,3,85,48,True,48,2025-01-05,1,6,True,False
29717,3,35,31,False,0,2025-01-05,1,6,True,False
29718,3,112,34,False,0,2025-01-05,1,6,True,False
29719,3,21,29,True,29,2025-01-05,1,6,True,False
29720,3,85,44,True,44,2025-01-05,1,6,True,False
29721,3,96,29,True,29,2025-01-05,1,6,True,False
29722,3,13,52,True,52,2025-01-05,1,6,True,False
29723,3,86,40,True,40,2025-01-05,1,6,True,False
29724,3,13,50,True,50,2025-01-05,1,6,True,False
29725,3,24,31,True,31,2025-01-06,1,0,False,False
29726,3,5,54,True,54,2025-01-06,1,0,False,False
29727,3,58,109,True,109,2025-01-06,1,0,False,False
29728,3,108,37,True,37,2025-01-06,1,0,False,False
29729,3,19,38,True,38,2025-01-06,1,0,False,False
29730,3,86,31,True,31,2025-01-06,1,0,False,False
29731,3,120,44,True,44,2025-01-06,1,0,False,False
29732,3,107,33,True,33,2025-01-06,1,0,False,False
29733,3,67,183,True,183,2025-01-06,1,0,False,False
29734,3,10,36,True,36,2025-01-06,1,0,False,False
29735,3,114,43,True,43,2025-01-06,1,0,False,False
29736,3,113,29,False,0,2025-01-06,1,0,False,False
29737,3,65,51,True,51,2025-01-06,1,0,False,False
29738,3,33,46,True,46,2025-01-06,1,0,False,False
29739,3,8,46,True,46,2025-01-06,1,0,False,False
29740,3,19,37,True,37,2025-01-06,1,0,False,False
29741,3,35,32,False,0,2025-01-06,1,0,False,False
29742,3,19,37,True,37,2025-01-06,1,0,False,False
29743,3,76,54,True,54,2025-01-06,1,0,False,False
29744,3,62,35,True,35,2025-01-06,1,0,False,False
29745,3,107,56,True,56,2025-01-06,1,0,False,False
29746,3,88,51,True,51,2025-01-06,1,0,False,False
29747,3,79,48,True,48,2025-01-06,1,0,False,False
29748,3,111,46,True,46,2025-01-06,1,0,False,False
29749,3,13,37,True,37,2025-01-06,1,0,False,False
29750,3,120,36,True,36,2025-01-06,1,0,False,False
29751,3,104,36,False,0,2025-01-06,1,0,False,False
29752,3,9,279,True,279,2025-01-06,1,0,False,False
29753,3,112,47,False,0,2025-01-06,1,0,False,False
29754,3,10,35,True,35,2025-01-06,1,0,False,False
29755,3,22,42,True,42,2025-01-06,1,0,False,False
29756,3,8,50,True,50,2025-01-06,1,0,False,False
29757,3,22,52,True,52,2025-01-06,1,0,False,False
29758,3,44,35,True,35,2025-01-06,1,0,False,False
29759,3,44,52,True,52,2025-01-06,1,0,False,False
29760,3,80,40,True,40,2025-01-06,1,0,False,False
29761,3,68,50,False,0,2025-01-06,1,0,False,False
29762,3,24,49,True,49,2025-01-06,1,0,False,False
29763,3,81,39,True,39,2025-01-06,1,0,False,False
29764,3,55,38,False,0,2025-01-06,1,0,False,False
29765,3,112,52,False,0,2025-01-07,1,1,False,False
29766,3,12,43,True,43,2025-01-07,1,1,False,False
29767,3,104,49,False,0,2025-01-07,1,1,False,False
29768,3,20,41,True,41,2025-01-07,1,1,False,False
29769,3,81,40,True,40,2025-01-07,1,1,False,False
29770,3,15,37,True,37,2025-01-07,1,1,False,False
29771,3,104,29,False,0,2025-01-07,1,1,False,False
29772,3,111,54,True,54,2025-01-07,1,1,False,False
29773,3,77,51,True,51,2025-01-07,1,1,False,False
29774,3,77,40,True,40,2025-01-07,1,1,False,False
29775,3,63,36,True,36,2025-01-07,1,1,False,False
29776,3,23,36,True,36,2025-01-07,1,1,False,False
29777,3,112,44,False,0,2025-01-08,1,2,False,False
29778,3,63,34,True,34,2025-01-08,1,2,False,False
29779,3,35,34,False,0,2025-01-08,1,2,False,False
29780,3,76,34,True,34,2025-01-08,1,2,False,False
29781,3,86,45,True,45,2025-01-08,1,2,False,False
29782,3,48,53,True,53,2025-01-08,1,2,False,False
29783,3,9,243,True,243,2025-01-08,1,2,False,False
29784,3,113,42,False,0,2025-01-08,1,2,False,False
29785,3,81,39,True,39,2025-01-08,1,2,False,False
29786,3,7,46,False,0,2025-01-08,1,2,False,False
29787,3,17,48,True,48,2025-01-08,1,2,False,False
29788,3,80,54,True,54,2025-01-08,1,2,False,False
29789,3,6,32,True,32,2025-01-08,1,2,False,False
29790,3,24,34,True,34,2025-01-08,1,2,False,False
29791,3,21,28,True,28,2025-01-08,1,2,False,False
29792,3,2,52,True,52,2025-01-08,1,2,False,False
29793,3,58,95,True,95,2025-01-08,1,2,False,False
29794,3,62,31,True,31,2025-01-08,1,2,False,False
29795,3,71,32,True,32,2025-01-08,1,2,False,False
29796,3,48,42,True,42,2025-01-09,1,3,False,False
29797,3,24,41,True,41,2025-01-09,1,3,False,False
29798,3,21,51,True,51,2025-01-09,1,3,False,False
29799,3,73,30,True,30,2025-01-09,1,3,False,False
29800,3,63,32,True,32,2025-01-09,1,3,False,False
29801,3,35,52,False,0,2025-01-09,1,3,False,False
29802,3,112,29,False,0,2025-01-09,1,3,False,False
29803,3,76,50,True,50,2025-01-09,1,3,False,False
29804,3,51,42,True,42,2025-01-09,1,3,False,False
29805,3,33,35,True,35,2025-01-09,1,3,False,False
29806,3,6,47,True,47,2025-01-09,1,3,False,False
29807,3,114,35,True,35,2025-01-09,1,3,False,False
29808,3,35,40,False,0,2025-01-10,1,4,False,False
29809,3,67,251,True,251,2025-01-10,1,4,False,False
29810,3,17,44,True,44,2025-01-10,1,4,False,False
29811,3,79,30,True,30,2025-01-10,1,4,False,False
29812,3,107,41,True,41,2025-01-10,1,4,False,False
29813,3,55,50,False,0,2025-01-10,1,4,False,False
29814,3,101,49,True,49,2025-01-10,1,4,False,False
29815,3,58,78,True,78,2025-01-10,1,4,False,False
29816,3,97,48,True,48,2025-01-10,1,4,False,False
29817,3,91,33,True,33,2025-01-10,1,4,False,False
29818,3,6,41,True,41,2025-01-10,1,4,False,False
29819,3,106,36,True,36,2025-01-10,1,4,False,False
29820,3,33,48,True,48,2025-01-10,1,4,False,False
29821,3,50,55,True,55,2025-01-10,1,4,False,False
29822,3,17,44,True,44,2025-01-10,1,4,False,False
29823,3,11,45,True,45,2025-01-10,1,4,False,False
29824,3,92,43,True,43,2025-01-10,1,4,False,False
29825,3,12,32,True,32,2025-01-10,1,4,False,False
29826,3,63,32,True,32,2025-01-10,1,4,False,False
29827,3,75,38,True,38,2025-01-10,1,4,False,False
29828,3,97,32,True,32,2025-01-10,1,4,False,False
29829,3,55,37,False,0,2025-01-10,1,4,False,False
29830,3,6,42,True,42,2025-01-11,1,5,True,False
29831,3,80,34,True,34,2025-01-11,1,5,True,False
29832,3,48,38,True,38,2025-01-11,1,5,True,False
29833,3,12,43,True,43,2025-01-11,1,5,True,False
29834,3,62,48,True,48,2025-01-11,1,5,True,False
29835,3,49,44,True,44,2025-01-11,1,5,True,False
29836,3,51,51,True,51,2025-01-11,1,5,True,False
29837,3,45,37,True,37,2025-01-11,1,5,True,False
29838,3,7,37,False,0,2025-01-11,1,5,True,False
29839,3,83,35,False,0,2025-01-11,1,5,True,False
29840,3,78,36,True,36,2025-01-11,1,5,True,False
29841,3,12,36,True,36,2025-01-11,1,5,True,False
29842,3,2,32,True,32,2025-01-11,1,5,True,False
29843,3,21,49,True,49,2025-01-11,1,5,True,False
29844,3,11,47,True,47,2025-01-11,1,5,True,False
29845,3,71,40,True,40,2025-01-11,1,5,True,False
29846,3,67,254,True,254,2025-01-11,1,5,True,False
29847,3,77,46,True,46,2025-01-11,1,5,True,False
29848,3,12,44,True,44,2025-01-11,1,5,True,False
29849,3,7,44,False,0,2025-01-11,1,5,True,False
29850,3,111,34,True,34,2025-01-11,1,5,True,False
29851,3,45,45,True,45,2025-01-11,1,5,True,False
29852,3,15,48,True,48,2025-01-11,1,5,True,False
29853,3,92,48,True,48,2025-01-11,1,5,True,False
29854,3,87,53,False,0,2025-01-12,1,6,True,False
29855,3,72,38,False,0,2025-01-12,1,6,True,False
29856,3,22,41,True,41,2025-01-12,1,6,True,False
29857,3,114,38,True,38,2025-01-12,1,6,True,False
29858,3,113,31,False,0,2025-01-12,1,6,True,False
29859,3,50,43,True,43,2025-01-12,1,6,True,False
29860,3,24,35,True,35,2025-01-12,1,6,True,False
29861,3,89,43,True,43,2025-01-12,1,6,True,False
29862,3,93,48,True,48,2025-01-12,1,6,True,False
29863,3,90,33,True,33,2025-01-12,1,6,True,False
29864,3,32,46,True,46,2025-01-12,1,6,True,False
29865,3,8,43,True,43,2025-01-12,1,6,True,False
29866,3,7,47,False,0,2025-01-12,1,6,True,False
29867,3,49,42,True,42,2025-01-12,1,6,True,False
29868,3,48,34,True,34,2025-01-12,1,6,True,False
29869,3,117,32,True,32,2025-01-12,1,6,True,False
29870,3,87,52,False,0,2025-01-12,1,6,True,False
29871,3,20,42,True,42,2025-01-12,1,6,True,False
29872,3,85,34,True,34,2025-01-12,1,6,True,False
29873,3,65,43,True,43,2025-01-12,1,6,True,False
29874,3,62,40,True,40,2025-01-12,1,6,True,False
29875,3,55,41,False,0,2025-01-12,1,6,True,False
29876,3,49,33,True,33,2025-01-12,1,6,True,False
29877,3,104,34,False,0,2025-01-12,1,6,True,False
29878,3,48,49,True,49,2025-01-12,1,6,True,False
29879,3,15,33,True,33,2025-01-12,1,6,True,False
29880,3,67,183,True,183,2025-01-12,1,6,True,False
29881,3,108,52,True,52,2025-01-12,1,6,True,False
29882,3,73,40,True,40,2025-01-12,1,6,True,False
29883,3,107,44,True,44,2025-01-12,1,6,True,False
29884,3,6,38,True,38,2025-01-12,1,6,True,False
29885,3,21,31,True,31,2025-01-12,1,6,True,False
29886,3,108,49,True,49,2025-01-12,1,6,True,False
29887,3,12,40,True,40,2025-01-13,1,0,False,False
29888,3,87,47,False,0,2025-01-13,1,0,False,False
29889,3,37,43,True,43,2025-01-13,1,0,False,False
29890,3,17,46,True,46,2025-01-13,1,0,False,False
29891,3,14,28,True,28,2025-01-13,1,0,False,False
29892,3,40,345,True,345,2025-01-13,1,0,False,False
29893,3,113,41,False,0,2025-01-13,1,0,False,False
29894,3,48,44,True,44,2025-01-13,1,0,False,False
29895,3,15,52,True,52,2025-01-13,1,0,False,False
29896,3,120,41,True,41,2025-01-13,1,0,False,False
29897,3,44,56,True,56,2025-01-13,1,0,False,False
29898,3,77,53,True,53,2025-01-13,1,0,False,False
29899,3,97,49,True,49,2025-01-13,1,0,False,False
29900,3,80,39,True,39,2025-01-13,1,0,False,False
29901,3,17,39,True,39,2025-01-13,1,0,False,False
29902,3,15,53,True,53,2025-01-14,1,1,False,False
29903,3,24,39,True,39,2025-01-14,1,1,False,False
29904,3,23,53,True,53,2025-01-14,1,1,False,False
29905,3,47,31,True,31,2025-01-14,1,1,False,False
29906,3,88,50,True,50,2025-01-14,1,1,False,False
29907,3,91,43,True,43,2025-01-14,1,1,False,False
29908,3,106,49,True,49,2025-01-14,1,1,False,False
29909,3,87,41,False,0,2025-01-14,1,1,False,False
29910,3,72,30,False,0,2025-01-14,1,1,False,False
29911,3,96,37,True,37,2025-01-14,1,1,False,False
29912,3,91,50,True,50,2025-01-14,1,1,False,False
29913,3,71,52,True,52,2025-01-14,1,1,False,False
29914,3,112,29,False,0,2025-01-14,1,1,False,False
29915,3,62,50,True,50,2025-01-14,1,1,False,False
29916,3,44,49,True,49,2025-01-14,1,1,False,False
29917,3,89,42,True,42,2025-01-14,1,1,False,False
29918,3,35,32,False,0,2025-01-14,1,1,False,False
29919,3,111,42,True,42,2025-01-14,1,1,False,False
29920,3,73,32,True,32,2025-01-14,1,1,False,False
29921,3,101,51,True,51,2025-01-14,1,1,False,False
29922,3,49,46,True,46,2025-01-14,1,1,False,False
29923,3,79,42,True,42,2025-01-14,1,1,False,False
29924,3,51,38,True,38,2025-01-14,1,1,False,False
29925,3,33,32,True,32,2025-01-14,1,1,False,False
29926,3,110,45,True,45,2025-01-14,1,1,False,False
29927,3,35,31,False,0,2025-01-15,1,2,False,False
29928,3,93,56,True,56,2025-01-15,1,2,False,False
29929,3,89,40,True,40,2025-01-15,1,2,False,False
29930,3,105,43,True,43,2025-01-15,1,2,False,False
29931,3,53,39,True,39,2025-01-15,1,2,False,False
29932,3,86,38,True,38,2025-01-15,1,2,False,False
29933,3,17,41,True,41,2025-01-15,1,2,False,False
29934,3,6,35,True,35,2025-01-15,1,2,False,False
29935,3,78,49,True,49,2025-01-15,1,2,False,False
29936,3,33,32,True,32,2025-01-15,1,2,False,False
29937,3,75,48,True,48,2025-01-15,1,2,False,False
29938,3,79,51,True,51,2025-01-15,1,2,False,False
29939,3,112,53,False,0,2025-01-15,1,2,False,False
29940,3,53,52,True,52,2025-01-15,1,2,False,False
29941,3,117,40,True,40,2025-01-15,1,2,False,False
29942,3,40,303,True,303,2025-01-15,1,2,False,False
29943,3,14,43,True,43,2025-01-15,1,2,False,False
29944,3,6,38,True,38,2025-01-15,1,2,False,False
29945,3,5,33,True,33,2025-01-15,1,2,False,False
29946,3,17,39,True,39,2025-01-15,1,2,False,False
29947,3,40,321,True,321,2025-01-15,1,2,False,False
29948,3,55,46,False,0,2025-01-15,1,2,False,False
29949,3,106,31,True,31,2025-01-15,1,2,False,False
29950,3,76,39,True,39,2025-01-15,1,2,False,False
29951,3,71,34,True,34,2025-01-16,1,3,False,False
29952,3,40,256,True,256,2025-01-16,1,3,False,False
29953,3,67,219,True,219,2025-01-16,1,3,False,False
29954,3,101,56,True,56,2025-01-16,1,3,False,False
29955,3,63,40,True,40,2025-01-16,1,3,False,False
29956,3,9,268,True,268,2025-01-16,1,3,False,False
29957,3,86,52,True,52,2025-01-16,1,3,False,False
29958,3,49,48,True,48,2025-01-16,1,3,False,False
29959,3,51,42,True,42,2025-01-16,1,3,False,False
29960,3,6,49,True,49,2025-01-16,1,3,False,False
29961,3,93,27,True,27,2025-01-16,1,3,False,False
29962,3,107,47,True,47,2025-01-16,1,3,False,False
29963,3,77,37,True,37,2025-01-16,1,3,False,False
29964,3,47,38,True,38,2025-01-16,1,3,False,False
29965,3,114,47,True,47,2025-01-16,1,3,False,False
29966,3,113,42,False,0,2025-01-16,1,3,False,False
29967,3,11,43,True,43,2025-01-17,1,4,False,False
29968,3,19,51,True,51,2025-01-17,1,4,False,False
29969,3,53,40,True,40,2025-01-17,1,4,False,False
29970,3,73,37,True,37,2025-01-17,1,4,False,False
29971,3,75,55,True,55,2025-01-17,1,4,False,False
29972,3,75,33,True,33,2025-01-17,1,4,False,False
29973,3,81,49,True,49,2025-01-17,1,4,False,False
29974,3,71,44,True,44,2025-01-17,1,4,False,False
29975,3,68,42,False,0,2025-01-17,1,4,False,False
29976,3,15,34,True,34,2025-01-17,1,4,False,False
29977,3,10,30,True,30,2025-01-17,1,4,False,False
29978,3,83,36,False,0,2025-01-17,1,4,False,False
29979,3,105,28,True,28,2025-01-17,1,4,False,False
29980,3,33,43,True,43,2025-01-17,1,4,False,False
29981,3,24,52,True,52,2025-01-17,1,4,False,False
29982,3,85,37,True,37,2025-01-17,1,4,False,False
29983,3,43,266,True,266,2025-01-17,1,4,False,False
29984,3,51,44,True,44,2025-01-18,1,5,True,False
29985,3,50,32,True,32,2025-01-18,1,5,True,False
29986,3,51,46,True,46,2025-01-18,1,5,True,False
29987,3,114,46,True,46,2025-01-18,1,5,True,False
29988,3,33,38,True,38,2025-01-18,1,5,True,False
29989,3,79,39,True,39,2025-01-18,1,5,True,False
29990,3,48,45,True,45,2025-01-18,1,5,True,False
29991,3,32,45,True,45,2025-01-18,1,5,True,False
29992,3,51,47,True,47,2025-01-18,1,5,True,False
29993,3,77,43,True,43,2025-01-18,1,5,True,False
29994,3,15,53,True,53,2025-01-19,1,6,True,False
29995,3,14,52,True,52,2025-01-19,1,6,True,False
29996,3,90,48,True,48,2025-01-19,1,6,True,False
29997,3,19,30,True,30,2025-01-19,1,6,True,False
29998,3,78,55,True,55,2025-01-19,1,6,True,False
29999,3,37,43,True,43,2025-01-19,1,6,True,False
30000,3,79,37,True,37,2025-01-19,1,6,True,False
30001,3,108,31,True,31,2025-01-19,1,6,True,False
30002,3,49,43,True,43,2025-01-19,1,6,True,False
30003,3,20,38,True,38,2025-01-19,1,6,True,False
30004,3,49,41,True,41,2025-01-19,1,6,True,False
30005,3,93,47,True,47,2025-01-19,1,6,True,False
30006,3,92,30,True,30,2025-01-19,1,6,True,False
30007,3,85,36,True,36,2025-01-19,1,6,True,False
30008,3,92,37,True,37,2025-01-19,1,6,True,False
30009,3,92,30,True,30,2025-01-19,1,6,True,False
30010,3,96,43,True,43,2025-01-19,1,6,True,False
30011,3,48,49,True,49,2025-01-19,1,6,True,False
30012,3,86,45,True,45,2025-01-19,1,6,True,False
30013,3,11,52,True,52,2025-01-19,1,6,True,False
30014,3,62,49,True,49,2025-01-19,1,6,True,False
30015,3,87,45,False,0,2025-01-19,1,6,True,False
30016,3,44,36,True,36,2025-01-20,1,0,False,False
30017,3,101,43,True,43,2025-01-20,1,0,False,False
30018,3,47,44,True,44,2025-01-20,1,0,False,False
30019,3,6,37,True,37,2025-01-20,1,0,False,False
30020,3,105,41,True,41,2025-01-20,1,0,False,False
30021,3,32,34,True,34,2025-01-20,1,0,False,False
30022,3,37,47,True,47,2025-01-20,1,0,False,False
30023,3,50,49,True,49,2025-01-20,1,0,False,False
30024,3,87,33,False,0,2025-01-20,1,0,False,False
30025,3,24,45,True,45,2025-01-20,1,0,False,False
30026,3,96,38,True,38,2025-01-20,1,0,False,False
30027,3,63,37,True,37,2025-01-20,1,0,False,False
30028,3,77,36,True,36,2025-01-20,1,0,False,False
30029,3,92,46,True,46,2025-01-20,1,0,False,False
30030,3,12,43,True,43,2025-01-20,1,0,False,False
30031,3,24,52,True,52,2025-01-20,1,0,False,False
30032,3,71,51,True,51,2025-01-20,1,0,False,False
30033,3,57,339,True,339,2025-01-20,1,0,False,False
30034,3,6,49,True,49,2025-01-20,1,0,False,False
30035,3,97,34,True,34,2025-01-20,1,0,False,False
30036,3,33,53,True,53,2025-01-20,1,0,False,False
30037,3,85,43,True,43,2025-01-20,1,0,False,False
30038,3,71,35,True,35,2025-01-20,1,0,False,False
30039,3,113,31,False,0,2025-01-20,1,0,False,False
30040,3,85,45,True,45,2025-01-21,1,1,False,False
30041,3,78,45,True,45,2025-01-21,1,1,False,False
